run,lda,qda,knn,svc,dnn,fcm_d_0,fcm_d_1,fcm_d_2,fcm_d_3,fcm_d_4,fcm_d_5,fcm_d_6,fcm_d_7,fcm_d_8,fcm_d_9,gmm_best_fid,gmm_best_threshold
run0,0.8968296464107238,0.8964492019449984,0.855871719762117,0.8981794068433916,0.8830162356966832,0.8965843034214087,0.9015502799053478,0.905595459203501,0.9108978074467142,0.9161000315275604,0.9208048748804502,0.9298671018848418,0.9383916343299717,0.9453667389417049,0.9554424194478409,0.9109148451456596,0.9
run1,0.8540450264111731,0.851959288654166,0.814768927380963,0.8569060235487771,0.4597737017801704,0.8493482466771043,0.8606444562189475,0.8678992798574231,0.8745701416624816,0.8817763891868028,0.8879460534063294,0.896698855749097,0.9060015787672251,0.9133523575555679,0.9205118018206133,0.8770528357064291,0.9
run2,0.8936160855137352,0.8942908058081372,0.8563624685746212,0.8939851354265392,0.8717915793477339,0.894793652477376,0.9022725934714098,0.9065821024490934,0.9107147778612849,0.9166456633971695,0.9228044119265619,0.9288802244142005,0.936592356670762,0.9460717460502729,0.947415782934485,0.9092845834146597,0.9
run3,0.8987867250821641,0.8987064181083583,0.8629327913169254,0.8989656902685473,0.4256954488351197,0.8994850242527705,0.9037193236367267,0.9102515440033302,0.9137795540657238,0.9189700129692265,0.9233215965950835,0.930271726483634,0.93755444611851,0.946037103551489,0.9566991280768107,0.9132725226217466,0.9
run4,0.896229851042695,0.8976489755787495,0.8666388891024525,0.8988587718888241,0.8801245150981355,0.8965130708310977,0.9014564167426894,0.9080555550246481,0.913647362034541,0.9183542623111114,0.9236538285758613,0.9314337404879071,0.9372606253084451,0.9430470250299074,0.9537763420681766,0.9108182960780477,0.9
run5,0.8882889762184817,0.8914990785390045,0.861968993059285,0.8913453618740701,0.4944464865478793,0.8849633233933925,0.8945513257238267,0.9014889807310926,0.9072875274860285,0.9132613095167682,0.9197315891664877,0.927444967801393,0.9367601793444541,0.9382764973295756,0.9493254165502591,0.9101065553524944,0.9
run6,0.889803780194007,0.8904618973056501,0.8546133462531696,0.8931903747810276,0.7908440165522029,0.8847297985656786,0.8928767480977559,0.899867002388156,0.9057351322735869,0.9126756252939541,0.919386959282616,0.9260739039427037,0.9315816999740694,0.9404473484049948,0.942196276062275,0.9061385338420607,0.9
run7,0.8893217765564556,0.8896350340246063,0.8521134916548427,0.8912189637397193,0.5964360946420392,0.8867854835272128,0.8942198530485267,0.9006869555329756,0.907559571594551,0.913624373964137,0.9190853475677637,0.9266428482673383,0.9329089426078148,0.9379080892570498,0.9398897308762278,0.9097441859627852,0.9
run8,0.899471600923138,0.8995683313088599,0.8679793033662283,0.8984183213788491,0.6747393972579657,0.89816141351967,0.9033604112101314,0.9097219341036676,0.914120657227495,0.9195324414833536,0.9253733133960076,0.9289258342068311,0.9343198056231019,0.9425337062007969,0.9464835132894904,0.911939817062631,0.9
run9,0.8927079624445612,0.8929924959133222,0.8653702383480211,0.8940798226571712,0.7937573993098113,0.8902585210705148,0.8987534586709767,0.9040053509037087,0.909161959858868,0.914931739420863,0.9203859099686315,0.9288351615978816,0.9371968527116422,0.9378413847015702,0.9458636829032773,0.9077408937031709,0.9
